	Title	Call_Number
1635	individuality	697
1637	memory	371
1638	spiritualism	1251
1639	vigilance psychology	323
1640	loneliness in children	723
1641	parent and child	723
1642	reasoning psychology	442
1643	philosophy of mind in children	723
1644	adulthood	698.9
1648	brothers and sisters	723
1650	psychoanalysis	175
1651	interpersonal communication	637
1652	freud	173
1653	freud	175.5
1654	environmental psychology	353
1655	teenagers and death	724.3
1656	intellect	431
1657	consciousness	311
1658	item response theory	176
1660	intellect	431
1661	jung	173
1662	genius	412
1663	psychoanalysis 	175
1664	human behavior	121
1665	montessori	698
1666	female friendship 	575
1667	piaget	723
1668	older people 	724.8
1669	social perception	323
1670	psychological tests	176
1671	attitude psychology	323
1672	love	575
1673	burn out psychology	481
1674	stress psychology	575
1675	psychophysiology	200
1676	reminiscing	378
1677	cognition 	311
1678	jung	173
1679	counseling	637
1680	senses and sensation 	233
1681	jealousy 	575
1682	forgiveness	637
1683	visual perception	241
1686	vygotskiĭ	109
1688	nostalgia	575
1689	cognition in children	723
1690	memory	371
1692	psychometrics	39
1693	consciousness	311
1694	infant psychology 	719
1695	graphology 	905
1696	occultism 	1425
1697	psychology 	77
1698	psychological tests	176
1699	psychology 	76.4
1700	psychology 	38
1701	psychology 	38
1702	personal construct therapy	698.9
1703	none	311
1704	cognition in children	723
1706	developmental psychology 	713
1707	synesthesia	495
1708	anger	575
1709	bereavement 	575
1710	femininity 	175.5
1712	grief	575
1713	psychoanalysis	173
1714	cushman	637
1715	laughter 	575
1716	sex differences psychology	692.2
1717	psychometrics	39
1718	marijuana 	209
1719	forgiveness	637
1720	terman	412
1721	stereotypes social psychology	323
1722	negotiation	367
1723	taoism 	175.4
1724	intuition	311
1725	speech 	637
1726	berkeley personality profile	698.8
1727	grief	575
1728	aggressiveness	575
1729	creative ability	408
1730	problem solving	449
1731	astrology	1701
1732	motor learning	295
1733	factor analysis	39
1734	freud	175.5
1735	children 	721
1736	performance in children 	721
1737	identity psychology 	697
1738	child development 	721
1739	cognition in children 	721
1740	perception in infants 	721
1741	interpersonal relations in children 	721
1742	child development 	721
1743	child psychology 	721
1745	cognition in children 	721
1746	psychoanalysis 	173
1747	dreams	1078
1748	space perception in children	723
1749	selfperception in women	697.5
1750	psychology	122
1751	occultism 	1407
1752	speech perception	463
1755	psychoanalysis	173
1756	dream interpretation 	1098
1758	decision making	448
1759	helplessness psychology	575
1760	aggressiveness	575
1761	emotions	531
1762	cognition	311
1763	learning	318
1764	parent and child	723
1765	belief and doubt	773
1766	self	697
1767	divination 	1773.2
1768	witchcraft 	1576
1769	attachment behavior in children	723
1770	psychoanalysis and religion	175.4
1771	death 	575
1772	hermetism	1601
1773	psychology 	38
1775	stress psychology	575
1776	personality	698
1777	psychoanalysis and religion	175.4
1778	cognition 	311
1779	genius	412
1780	auditory perception	251
1781	counseling psychology	636.6
1782	psychoanalysis and religion	175
1783	cognition 	311
1784	psychology	121
1785	genius	416
1786	darwin	711
1787	mather	1575
1788	cognition 	311
1789	symbolism psychology	458
1790	reality 	175.5
1791	psychology 	108
1792	psychologists 	76.4
1793	cognition	311
1794	imagery psychology	367
1795	occultism	1411
1796	conservation psychology	723
1797	cognition in children	723
1798	empathy	575
1799	attachment behavior in children	723
1800	categorization psychology	445
1801	quality of life	637
1802	nature 	353.5
1803	child development	721
1805	test anxiety	575
1806	self	697
1807	wit and humor 	575
1808	astrology	1674
1809	personality assessment	698.4
1810	psychology 	39
1811	interest psychology	321
1812	psychoanalysis	175
1813	attachment behavior	575
1814	buber	121
1815	memory	371
1816	emotions 	552
1817	witchcraft 	1584
1818	critical thinking	455
1819	uncertainty	463
1820	witch hunting 	1566
1821	social interaction in children	720
1822	freud	173
1823	perception	323
1825	spiritualism 	1025
1826	stress psychology 	575
1827	negotiation	637
1828	counselors	637
1829	mediation	637
1830	bullying	637
1831	ability 	431
1832	barron	408
1833	cognition and culture 	311
1834	behaviorism psychology	199
1835	cognition in children	723
1836	dream interpretation 	1091
1837	psycholinguistics	455
1838	demonology 	1517
1839	maternal deprivation	723
1840	reading	456
1841	psychometrics	39
1842	coincidence 	1175
1843	behavior therapy	637
1844	consciousness	311
1845	interpersonal communication	637
1846	stupidity 	431
1847	counseling 	637
1848	body image 	697.5
1849	psychology 	76.5
1850	emotions in children	723
1851	senses and sensation	233
1852	personality	698
1853	personality tests	698.5
1854	cognition in children	723
1855	jung	109
1856	cognitive consistency	311
1857	psychology 	76.5
1858	adolescent psychology 	724
1859	supernatural	1439
1860	attention	321
1861	selfesteem	697.5
1862	social psychology	57
1864	play	717
1865	psychoanalysis	173
1866	freud	173
1867	psychology 	77
1868	masculinity	692.5
1869	behavior modification	637
1870	death 	789
1871	attachment behavior	575
1872	cognition	311
1873	men 	692.5
1874	trust	575
1875	psychoanalysis	173
1876	cognitive science	311
1877	bereavement 	575
1878	grandier	1522
1879	lacan	109
1880	parapsychology	1040
1881	belief and doubt	773
1883	identity psychology	697
1884	interpersonal conflict	637
1885	weather 	353.5
1886	psychology 	76.5
1887	dreams	1078
1888	vendetta	575
1889	control psychology	611
1890	creation literary	408
1891	individuality	697
1892	intellect	431
1893	johnson	723
1894	counseling	637
1896	counseling	637
1897	thought and thinking	455
1898	emotions	531
1899	genius	412
1900	witchcraft 	1582
1902	expectation psychology 	323
1903	child psychology	721
1904	psychology 	95
1905	psychology	455
1907	genetic psychology	708
1909	child development	721
1910	psychology 	76
1912	brunswik	38
1913	psychologists 	109
1914	grief	575
1915	autonomy psychology	575
1916	death	789
1917	curiosity 	323
1918	freud	109
1919	psychology	149
1920	time perception in children	723
1921	divination 	1762
1922	environmental psychology	353
1923	attachment behavior	575
1924	psychology 	77
1925	intellect	431
1926	mind and body 	152
1927	intellect	432
1928	names 	455
1929	success 	637
1930	senses and sensation	231
1931	child psychopathology 	721
1932	psychology	311
1933	shame	575
1934	grief	575
1935	gratitude	575
1936	bereavement 	575
1937	creative ability	408
1938	crosscultural counseling	637
1939	jung	109
1940	time perception	468
1941	psychoanalysis	173
1942	grief	575
1943	bereavement 	575
1944	autonomy psychology	575
1945	thematic apperception test	698.8
1947	identity psychology 	697
1948	intuition	315.5
1949	consciousness	311
1950	magic	1591
1951	men 	692.5
1952	negotiation	637
1953	selfesteem 	697
1954	memory	370
1955	magic 	1591
1956	infant psychology	719
1957	witchcraft 	1582
1958	emotions	531
1959	mind and body	151
1960	intellect	431
1961	demonology 	1503
1962	sibyls 	1761
1963	freud	109
1964	selfperception	697
1965	cognition in children 	723
1966	lacan	173
1967	burn out psychology	481
1968	rasch	431
1969	counseling 	636.6
1970	consciousness	311
1972	empathy	575
1973	oedipus complex	175.5
1974	memory 	371
1976	psychology	181
1977	gifted persons 	416
1978	friendship in children	723
1979	future life	1311
1980	jung	173
1981	language and languages in dreams	1099
1982	shame	575
1983	melancholy	575
1984	helping behavior	637
1985	altruism	637
1986	love	575
1987	psychology 	38
1988	fear	575
1989	child psychology	721
1990	psychology	121
1991	introspection	316
1992	bashfulness	575
1993	popular culture 	175.4
1994	interpersonal communication	637
1996	child psychology	722
1997	occultism 	1407
1998	communication 	637
1999	infant psychology	719
2001	jung	109
2002	selfactualization psychology	637
2003	intellect	431
2004	psycholinguistics	637
2005	communication 	637
2006	cognition	311
2007	lacan	109
2008	memory 	378
2009	piaget	720
2010	child psychology	721
2011	satanism 	1548
2012	personality	698
2013	shortterm counseling	637
2014	cognition	311
2015	infants	723
2016	memory	371
2017	piaget	723
2018	cognition 	311
2019	child psychology	721
2020	psychometrics 	39
2021	psychoanalysis 	175
2022	child psychology	723
2023	creation literary	408
2024	interpersonal relations	636
2025	mesmerism	1142
2026	cognition	311
2027	infant psychology	723
2028	witchcraft 	1576
2029	taste	261
2030	reik	173
2031	satanism 	1548
2033	personality	698
2034	physiognomy	851
2035	aging 	724.55
2036	emotions	531
2037	jewish magic	1613
2038	magic	1589
2039	magic	1589
2040	witchcraft 	1566
2041	dependency psychology	575
2042	magic	1611
2043	jewish magic	1613
2044	jewish magic	1613
2045	magic	1591
2046	omens	1777
2047	witchcraft	1584
2048	occultism	1598
2049	witchcraft	1566
2050	thought and thinking	441
2051	psychological tests	431
2052	developmental psychology 	713
2053	love 	575
2054	crosscultural counseling	636.7
2055	imitation	357
2056	social perception in children	723
2057	psychoanalysis	173
2058	forgiveness	637
2059	developmental psychology 	713
2060	counseling 	637
2061	cognition	311
2062	senses and sensation	233
2063	psychology 	38
2064	emotional intelligence	576
2065	cognition	311
2066	emptiness philosophy	311
2067	ferenczi	173
2068	parent and child	723
2069	dreams	1078
2070	psychology 	81
2071	infant psychology	720
2072	perceptualmotor processes 	295
2073	child psychology	721
2075	freud	173
2076	witchcraft	1569
2077	reasoning in children	723
2078	emotions and cognition	531
2079	self	697
2080	intellectual disability	435
2081	personality	698
2082	developmental psychology	713
2083	coptic magic	1591
2084	selfactualization psychology	637
2085	child psychology	721
2086	positive psychology	204.6
2090	motivation psychology	721
2091	revenge	637
2093	questionnaires	31
2096	writing 	456
2097	fairy tale test	698.8
2098	psychology	131
2099	psychology and religion	51
2100	adulthood 	724.5
2101	grief in children	723
2102	peer counseling	637
2103	psychoanalysis	175
2104	psychology 	76.8
2105	developmental psychology	713
2106	verbal selfdefense	637
2107	behaviorism psychology 	199
2108	jung	173
2109	psychotherapy	175
2110	love 	575
2111	developmental psychology	713
2112	infants	723
2113	touch	275
2114	human information processing	444
2115	creation literary	408
2116	influence psychology	774
2117	guilt 	575
2118	altruism	637
2119	bataille	175.5
2120	metacognition	311
2122	psychoanalysis and religion	175.4
2123	sex psychology	692
2130	astrology 	1671
2131	sixteen personality factor questionnaire	698.8
2133	women and spiritualism 	1275
2135	consciousness	311
2136	psychoanalytic interpretation	175
2137	psychoanalysis	173
2138	wang	637
2139	divination	1752
2140	parent and child	723
2141	twins 	723
2142	counseling 	636.67
2143	creative thinking	408
2144	witchcraft 	1566
2145	psychoanalysis	173
2146	memory	371
2147	emotions	561
2148	thought and thinking	441
2149	freud	109
2150	memory in old age	724.85
2151	psychology 	76.5
2152	freud	175
2153	emotions	531
2154	dreams	1078
2155	metaphysics	323
2156	psychology	121
2157	psychology 	31
2158	psychoanalysis	173
2159	freud	173
2160	sarbin	38
2161	judgment	447
2162	infant psychology	719
2163	dreams	1091
2164	group counseling	637
2165	problem solving	449
2166	adulthood	724.5
2167	masculinity 	692.5
2168	bereavement 	575
2169	children 	723
2170	drawing	723
2171	intellect	431
2172	leadership 	637
2173	work 	481
2174	aversion 	575
2175	psychology	636
2176	selftalk	697.5
2177	ego psychology	175.5
2178	psychology 	76.5
2179	thought and thinking	455
2180	perception	311
2181	altruism	637
2182	motivation psychology	503
2183	cognition 	724.55
2184	learning	318
2185	psychology 	38
2186	psychoanalysis	175
2187	memory	378
2188	time perception	468
2189	adulthood 	724.55
2190	personality	698
2191	laughter	575
2192	savants savant syndrome	426
2193	psychology 	81
2194	psychology and religion	51
2195	psychoanalytic interpretation	637
2196	laughter 	575
2197	behavioral assessment	176.5
2198	child psychology	721
2199	psychology 	110
2200	attitude psychology	323
2201	eye contact	637
2202	psychology and religion	51
2203	communication 	637
2204	freud	173
2205	resilience personality trait	698.35
2206	conflict management 	637
2207	speech perception	463
2208	human behavior	57
2209	difference psychology	697
2210	hysteria	21
2211	rogers	109
2212	self 	697.5
2213	creative ability	408
2214	gaffarel	1591
2215	nonverbal communication	637
2216	fortunetelling 	1868
2217	freud	173
2218	success	637
2219	satanism 	1548
2220	sex psychology	175.5
2221	men 	692.5
2222	behavior modification	637
2223	face perception	242
2224	emotions and cognition	531
2225	happiness	575
2226	learning	318
2227	expectation psychology	323
2228	subjectivity	697
2229	social sciences and psychoanalysis	175.4
2230	personality 	698
