	Title	Call_Number
668	thought and thinking irrationalism philosophy rationalism  psychological aspects psychology  philosophy	441
669	selfhelp techniques  bibliography life skills  bibliography	632
671	developmental psychology  rome rome  history  republic 26530 bc rome  history  empire 30 bc284 ad	713
672	motor learning  handbooks manuals etc nursery schools  handbooks manuals etc	295
673	cognition  congresses cognitive science  congresses language and languages  philosophy  congresses semantics philosophy  congresses	311
674	criminology criminal psychology shame criminals  rehabilitation	575
675	social sciences and psychoanalysis	175.4
676	phenomenological psychology neuroses	204.5
677	psychology	121
678	nature and nurture connectionism nativism psychology	341
679	thought and thinking	455
681	dreams selfrealization goal psychology melodrama  psychological aspects freud sigmund 18561939	1078
682	mind and body	161
683	emotions and cognition cerebellum memory	531
684	psychologists  professional ethics criminal justice administration of  united states	76.4
687	mind and body  philosophy  history  19th century hegel georg wilhelm friedrich 17701831 psychology  philosophy  history  19th century hegel georg wilhelm friedrich 17701831 philosophie des geistes	161
688	bereavement  psychological aspects death  psychological aspects loss psychology grief	575
689	social skills in children	723
691	thought and thinking cognition dualbrain psychology	441
692	performance  psychological aspects  congresses apperception  congresses human information processing  congresses	323
693	memory disorders memory recollection psychology	376
694	stress psychology anxiety	575
695	spelling psychology of english language  orthography and spelling cognition in children	456
696	dream interpretation dreams psychoanalysis	175.5
699	truthfulness and falsehood in adolescence	724.3
700	comprehension comprehension theory of knowledge cognition communication  psychological aspects human information processing	325
701	social sciences and psychoanalysis psychoanalysis	175.4
702	critical thinking psychology  study and teaching higher	441
703	neardeath experiences future life	1045
704	negotiation negotiation in business	637
705	freud sigmund 18561939 psychoanalysis	173
706	psychology  dictionaries psychology  encyclopedias  english	31
707	selfesteem selfesteem  problems exercises etc	697
708	psychology  vocational guidance	76
710	sublimation psychology subconsciousness consciousness dreams perception psychoanalysis	21
711	death  psychological aspects	789
712	monroe robert a astral projection parapsychology  biography parapsychology  research	1283
713	magic  history witchcraft  history	1593
714	environmental psychology	353
715	persuasion psychology  computer programs humancomputer interaction	637
716	death  psychological aspects	789
717	bereavement in adolescence grief in adolescence	724.3
718	death  psychological aspects  case studies national characteristics japanese japan  biography	789
719	memory in children emotions in children child psychology	723
720	nonverbal communication in children	723
721	astrology chinese	1714
723	occultism astrology	1411
724	astrology chinese	1714
725	infant psychology developmental psychobiology	723
726	reasoning psychology cognitive science cognitive psychology	442
728	incantations	1558
729	psychological tests educational tests and measurements cultural pluralism	176
730	freud sigmund 18561939 racine jean 16391699 phèdre psychoanalysis and literature	173
731	positive psychology	204.6
732	sex psychology  study and teaching graduate sex instruction medicine  study and teaching	692
733	expectation psychology success goal psychology	323
734	affect psychology emotions  sociological aspects	531
735	masculinity  southern states  history femininity  southern states  history indians treatment of  southern states  history british  southern states  history	692.5
736	cognition artificial intelligence	311
737	psychoanalysis freud sigmund 18561939	173
738	creation literary artistic etc  philosophy aesthetics thought and thinking  philosophy experience	408
739	emotions  history emotions	511
740	cognition  congresses cognition in animals  congresses psycholinguistics  congresses animal communication  congresses consciousness  congresses psychology comparative  congresses	311
741	thought and thinking game theory rational choice theory	441
742	developmental psychology  statistical methods developmental psychology  mathematical models developmental psychology  data processing	713
743	gay roxane body image eating disorders	697.5
744	cognition in children cognitive styles infant psychology	723
745	personality assessment	698.4
747	minnesota multiphasic personality inventory	698.8
748	social sciences and psychoanalysis group psychoanalysis	175.4
749	lacan jacques 19011981 psychology and philosophy	109
752	psychology  dictionaries neurophysiology  dictionaries philosophy  dictionaries	31
